language,id,name,region,country,gender,url
arabic,2906,arabic185,riyadh,saudi arabia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2906
arabic,2907,arabic186,riyadh,saudi arabia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2907
arabic,2908,arabic187,riyadh,saudi arabia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2908
arabic,2909,arabic188,riyadh,saudi arabia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2909
arabic,2910,arabic189,riyadh,saudi arabia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2910
arabic,2911,arabic190,riyadh,saudi arabia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2911
arabic,2912,arabic191,riyadh,saudi arabia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2912
arabic,2913,arabic192,riyadh,saudi arabia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2913
arabic,2914,arabic193,riyadh,saudi arabia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2914
arabic,2915,arabic194,riyadh,saudi arabia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2915
arabic,2945,arabic195,tunis,tunisia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2945
arabic,2950,arabic196,cairo,egypt,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2950
arabic,2957,arabic197,khartoum,sudan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2957
arabic,2968,arabic198,damascus,syria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2968
arabic,2974,arabic199,kenitra,morocco,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2974
arabic,2981,arabic200,jerusalem,israel,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2981
armenian,24,armenian1,yerevan,armenia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=24
armenian,435,armenian2,tehran,iran,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=435
armenian,849,armenian3,yerevan,armenia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=849
armenian,947,armenian4,tbilisi,republic of georgia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=947
armenian,997,armenian5,yerevan,armenia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=997
armenian,1228,armenian6,armavir,russia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1228
armenian,1505,armenian7,tehran,iran,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1505
armenian,1710,armenian8,yerevan,armenia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1710
azerbaijani,25,azerbaijani1,naxcivan,azerbaijan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=25
azerbaijani,434,azerbaijani2,baku,azerbaijan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=434
azerbaijani,1791,azerbaijani3,baku,azerbaijan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1791
azerbaijani,2341,azerbaijani4,urmia,iran,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2341
azerbaijani,2342,azerbaijani5,urmia,iran,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2342
bafang,26,bafang1,douala,cameroon,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=26
bafang,992,bafang2,douala,cameroon,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=992
baga,27,baga1,conakry,guinea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=27
bahasa indonesia,213,indonesian1,jakarta,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=213
bahasa indonesia,214,indonesian2,jakarta,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=214
bahasa indonesia,215,indonesian3,jakarta,indonesia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=215
bahasa indonesia,216,indonesian4,jakarta,indonesia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=216
bahasa indonesia,1054,indonesian5,jakarta,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1054
bahasa indonesia,1309,indonesian6,jakarta,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1309
bahasa indonesia,1496,indonesian7,"kediri, java",indonesia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1496
bahasa indonesia,1775,indonesian8,jakarta,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1775
bahasa indonesia,2398,indonesian9,sumatera,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2398
bahasa indonesia,2551,indonesian10,banda aceh,indonesia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2551
bahasa indonesia,2552,indonesian11,ambon,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2552
bahasa indonesia,2561,indonesian12,kupang,indonesia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2561
bahasa melayu,2978,malay6,"johor bahru, johor",malaysia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2978
bai,28,bai1,"jianchuan, yunnan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=28
balant,788,balanta ganja1,koussi,senegal,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=788
bamanankan,29,bambara1,bamako,mali,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=29
bamanankan,30,bambara2,bamako,mali,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=30
bamanankan,413,bambara3,bamako,mali,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=413
bamanankan,787,bambara4,goudiri,senegal,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=787
bamanankan,969,bambara5,segou,mali,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=969
bamun,31,bamun1,foumban,cameroon,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=31
bangla,2073,bengali16,dhaka,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2073
bangla,2792,bengali20,chittagong,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2792
bari,1029,bari1,khartoum,sudan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1029
bari,1030,bari2,khartoum,sudan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1030
basque,32,basque1,vizcaya,spain,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=32
basque,33,basque2,guernica,spain,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=33
bavarian,687,bavarian1,"erding, bavaria",germany,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=687
bavarian,1045,bavarian2,berchtesgaden,germany,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1045
belarusan,417,belarusan1,"chamiancy, vilejka",belarus,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=417
belarusan,650,belarusan2,minsk,belarus,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=650
belarusan,2166,belarusan3,gomel,belarus,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2166
bengali,34,bengali1,dhaka,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=34
bengali,35,bengali2,lusaka,zambia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=35
bengali,36,bengali3,dhaka,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=36
bengali,37,bengali4,chittagong,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=37
bengali,622,bengali5,dhaka,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=622
bengali,624,bengali6,"jamshedpur, jharkhand",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=624
bengali,710,bengali7,mymensingh,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=710
bengali,709,bengali8,noakhali,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=709
bengali,987,bengali9,kolkata,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=987
bengali,1009,bengali10,dhaka,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1009
bengali,1018,bengali11,"durgapur, west bengal",india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1018
bengali,1682,bengali12,sylhet,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1682
bengali,1825,bengali13,dhaka,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1825
bengali,1973,bengali14,kolkata,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1973
bengali,2004,bengali15,dhaka,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2004
bengali,2139,bengali17,sylhet,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2139
bengali,2318,bengali18,dhaka,bangladesh,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2318
bengali,2349,bengali19,"hyderabad, telangana",india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2349
bengali,2955,bengali21,sreepur,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2955
bengali,2964,bengali22,satkhira,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2964
bisayan,2841,cebuano2,gingoog city,philippines,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2841
bosnian,38,bosnian1,doboj,bosnia and herzegovina,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=38
bosnian,39,bosnian2,sarajevo,bosnia and herzegovina,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=39
bosnian,808,bosnian3,sarajevo,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=808
bosnian,943,bosnian4,travnik,bosnia and herzegovina,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=943
bosnian,944,bosnian5,travnik,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=944
bosnian,1025,bosnian6,zenica,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1025
bosnian,1058,bosnian7,gornji vakuf,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1058
bosnian,1082,bosnian8,sarajevo,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1082
bosnian,1289,bosnian9,sarajevo,bosnia and herzegovina,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1289
bosnian,2485,bosnian10,gornji vakuf,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2485
bosnian,2499,bosnian11,kotorsko,bosnia and herzegovina,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2499
bosnian,2673,bosnian12,zenica,bosnia and herzegovina,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2673
bulgarian,40,bulgarian1,plovdiv,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=40
bulgarian,41,bulgarian2,sofia,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=41
bulgarian,42,bulgarian3,sofia,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=42
bulgarian,43,bulgarian4,plovdiv,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=43
bulgarian,44,bulgarian5,sofia,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=44
bulgarian,557,bulgarian6,ruse,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=557
bulgarian,566,bulgarian7,stara zagora,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=566
bulgarian,848,bulgarian8,sofia,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=848
bulgarian,923,bulgarian9,ruse,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=923
bulgarian,965,bulgarian10,dobrich,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=965
bulgarian,966,bulgarian11,dobrich,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=966
bulgarian,1446,bulgarian12,sofia,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1446
bulgarian,1512,bulgarian13,chirpan,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1512
bulgarian,1611,bulgarian14,sofia,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1611
bulgarian,1859,bulgarian15,varna,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1859
bulgarian,1880,bulgarian16,kyustendil,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1880
bulgarian,1915,bulgarian17,sofia,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1915
bulgarian,2024,bulgarian18,razlog,bulgaria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2024
bulgarian,2616,bulgarian19,varna,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2616
bulgarian,2691,bulgarian20,kyustendil,bulgaria,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2691
burmese,758,burmese1,yangon,myanmar,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=758
burmese,1568,burmese2,yangon,myanmar,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1568
cameroon creole english,1953,cameroon creole english1,buea,cameroon,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1953
cantonese,45,cantonese1,hong kong,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=45
cantonese,46,cantonese2,hong kong,china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=46
cantonese,47,cantonese3,hong kong,china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=47
cantonese,48,cantonese4,"fuzhou, fujian",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=48
